name,sn,date,scale,revision,printed,folder,file,raster,cell_name,best_topo,WGS84,count,dups,priority,Barcode,Notes
Nunivak Island A-2,358184,1952,63360,,,Nunivak Island,AK_Nunivak Island A-2_358184_1952_63360_geo.tif,AK_Nunivak Island A-2_358184_1952_63360_geo,Nunivak Island A-2,1,0,2,,1,,
Nunivak Island A-3,358185,1952,63360,,,Nunivak Island,AK_Nunivak Island A-3_358185_1952_63360_geo.tif,AK_Nunivak Island A-3_358185_1952_63360_geo,Nunivak Island A-3,0,0,2,,2,,
Nunivak Island A-3,358186,1952,63360,,,Nunivak Island,AK_Nunivak Island A-3_358186_1952_63360_geo.tif,AK_Nunivak Island A-3_358186_1952_63360_geo,Nunivak Island A-3,1,0,2,,1,,
Nunivak Island A-4,358187,1952,63360,,,Nunivak Island,AK_Nunivak Island A-4_358187_1952_63360_geo.tif,AK_Nunivak Island A-4_358187_1952_63360_geo,Nunivak Island A-4,0,0,2,,2,,
Nunivak Island A-4,358188,1952,63360,,,Nunivak Island,AK_Nunivak Island A-4_358188_1952_63360_geo.tif,AK_Nunivak Island A-4_358188_1952_63360_geo,Nunivak Island A-4,1,0,2,,1,,
Nunivak Island A-5,358189,1952,63360,,,Nunivak Island,AK_Nunivak Island A-5_358189_1952_63360_geo.tif,AK_Nunivak Island A-5_358189_1952_63360_geo,Nunivak Island A-5,0,0,2,,2,,
Nunivak Island A-5,358190,1952,63360,,,Nunivak Island,AK_Nunivak Island A-5_358190_1952_63360_geo.tif,AK_Nunivak Island A-5_358190_1952_63360_geo,Nunivak Island A-5,1,0,2,,1,,
Nunivak Island A-6,358191,1952,63360,,,Nunivak Island,AK_Nunivak Island A-6_358191_1952_63360_geo.tif,AK_Nunivak Island A-6_358191_1952_63360_geo,Nunivak Island A-6,0,0,3,,3,,
Nunivak Island A-6,358192,1952,63360,,,Nunivak Island,AK_Nunivak Island A-6_358192_1952_63360_geo.tif,AK_Nunivak Island A-6_358192_1952_63360_geo,Nunivak Island A-6,0,0,3,,2,,
Nunivak Island A-6,358193,1952,63360,,,Nunivak Island,AK_Nunivak Island A-6_358193_1952_63360_geo.tif,AK_Nunivak Island A-6_358193_1952_63360_geo,Nunivak Island A-6,1,0,3,,1,,
Nunivak Island A-7,358194,1952,63360,,,Nunivak Island,AK_Nunivak Island A-7_358194_1952_63360_geo.tif,AK_Nunivak Island A-7_358194_1952_63360_geo,Nunivak Island A-7,0,0,3,,3,,
Nunivak Island A-7,358195,1952,63360,,,Nunivak Island,AK_Nunivak Island A-7_358195_1952_63360_geo.tif,AK_Nunivak Island A-7_358195_1952_63360_geo,Nunivak Island A-7,0,0,3,,2,,
Nunivak Island A-7,358196,1952,63360,,,Nunivak Island,AK_Nunivak Island A-7_358196_1952_63360_geo.tif,AK_Nunivak Island A-7_358196_1952_63360_geo,Nunivak Island A-7,1,0,3,,1,,
Nunivak Island B-1,358197,1954,63360,,,Nunivak Island,AK_Nunivak Island B-1_358197_1954_63360_geo.tif,AK_Nunivak Island B-1_358197_1954_63360_geo,Nunivak Island B-1,1,0,1,,1,,
Nunivak Island B-2,358198,1952,63360,,,Nunivak Island,AK_Nunivak Island B-2_358198_1952_63360_geo.tif,AK_Nunivak Island B-2_358198_1952_63360_geo,Nunivak Island B-2,0,0,3,,3,,
Nunivak Island B-2,358199,1952,63360,,,Nunivak Island,AK_Nunivak Island B-2_358199_1952_63360_geo.tif,AK_Nunivak Island B-2_358199_1952_63360_geo,Nunivak Island B-2,0,0,3,,2,,
Nunivak Island B-2,358200,1952,63360,,,Nunivak Island,AK_Nunivak Island B-2_358200_1952_63360_geo.tif,AK_Nunivak Island B-2_358200_1952_63360_geo,Nunivak Island B-2,1,0,3,,1,,
Nunivak Island B-3,358201,1952,63360,,,Nunivak Island,AK_Nunivak Island B-3_358201_1952_63360_geo.tif,AK_Nunivak Island B-3_358201_1952_63360_geo,Nunivak Island B-3,0,0,3,,3,,
Nunivak Island B-3,358202,1952,63360,,,Nunivak Island,AK_Nunivak Island B-3_358202_1952_63360_geo.tif,AK_Nunivak Island B-3_358202_1952_63360_geo,Nunivak Island B-3,0,0,3,,2,,
Nunivak Island B-3,358203,1952,63360,,,Nunivak Island,AK_Nunivak Island B-3_358203_1952_63360_geo.tif,AK_Nunivak Island B-3_358203_1952_63360_geo,Nunivak Island B-3,1,0,3,,1,,
Nunivak Island B-4,358204,1952,63360,,,Nunivak Island,AK_Nunivak Island B-4_358204_1952_63360_geo.tif,AK_Nunivak Island B-4_358204_1952_63360_geo,Nunivak Island B-4,0,0,2,,2,,
Nunivak Island B-4,358205,1952,63360,,,Nunivak Island,AK_Nunivak Island B-4_358205_1952_63360_geo.tif,AK_Nunivak Island B-4_358205_1952_63360_geo,Nunivak Island B-4,1,0,2,,1,,
Nunivak Island B-5,358206,1952,63360,,,Nunivak Island,AK_Nunivak Island B-5_358206_1952_63360_geo.tif,AK_Nunivak Island B-5_358206_1952_63360_geo,Nunivak Island B-5,0,0,2,,2,,
Nunivak Island B-5,358207,1952,63360,,,Nunivak Island,AK_Nunivak Island B-5_358207_1952_63360_geo.tif,AK_Nunivak Island B-5_358207_1952_63360_geo,Nunivak Island B-5,1,0,2,,1,,
Nunivak Island C-1,358208,1954,63360,,,Nunivak Island,AK_Nunivak Island C-1_358208_1954_63360_geo.tif,AK_Nunivak Island C-1_358208_1954_63360_geo,Nunivak Island C-1,1,0,1,,1,,1) Georeferencing of source is slightly off; corrected with aux.xml file
Nunivak Island D-1,358209,1954,63360,,,Nunivak Island,AK_Nunivak Island D-1_358209_1954_63360_geo.tif,AK_Nunivak Island D-1_358209_1954_63360_geo,Nunivak Island D-1,1,0,1,,1,,
Nushagak Bay B-3,358210,1950,63360,,,Nushagak Bay,AK_Nushagak Bay B-3_358210_1950_63360_geo.tif,AK_Nushagak Bay B-3_358210_1950_63360_geo,Nushagak Bay B-3,0,0,3,,3,,
Nushagak Bay B-3,358211,1950,63360,,,Nushagak Bay,AK_Nushagak Bay B-3_358211_1950_63360_geo.tif,AK_Nushagak Bay B-3_358211_1950_63360_geo,Nushagak Bay B-3,0,0,3,,2,,
Nushagak Bay B-3,358212,1950,63360,,,Nushagak Bay,AK_Nushagak Bay B-3_358212_1950_63360_geo.tif,AK_Nushagak Bay B-3_358212_1950_63360_geo,Nushagak Bay B-3,1,0,3,,1,,
Nushagak Bay B-4,358213,1950,63360,,,Nushagak Bay,AK_Nushagak Bay B-4_358213_1950_63360_geo.tif,AK_Nushagak Bay B-4_358213_1950_63360_geo,Nushagak Bay B-4,0,0,2,,2,,
Nushagak Bay B-4,358214,1950,63360,,,Nushagak Bay,AK_Nushagak Bay B-4_358214_1950_63360_geo.tif,AK_Nushagak Bay B-4_358214_1950_63360_geo,Nushagak Bay B-4,1,0,2,,1,,
Nushagak Bay C-1,358215,1952,63360,,,Nushagak Bay,AK_Nushagak Bay C-1_358215_1952_63360_geo.tif,AK_Nushagak Bay C-1_358215_1952_63360_geo,Nushagak Bay C-1,0,0,2,,2,,
Nushagak Bay C-1,358216,1952,63360,,,Nushagak Bay,AK_Nushagak Bay C-1_358216_1952_63360_geo.tif,AK_Nushagak Bay C-1_358216_1952_63360_geo,Nushagak Bay C-1,1,0,2,,1,,
Nushagak Bay C-3,358217,1950,63360,,,Nushagak Bay,AK_Nushagak Bay C-3_358217_1950_63360_geo.tif,AK_Nushagak Bay C-3_358217_1950_63360_geo,Nushagak Bay C-3,0,0,2,,2,,
Nushagak Bay C-3,358218,1950,63360,,,Nushagak Bay,AK_Nushagak Bay C-3_358218_1950_63360_geo.tif,AK_Nushagak Bay C-3_358218_1950_63360_geo,Nushagak Bay C-3,1,0,2,,1,,
Nushagak Bay C-4 And C-5,358219,1950,63360,,,Nushagak Bay,AK_Nushagak Bay C-4 And C-5_358219_1950_63360_geo.tif,AK_Nushagak Bay C-4 And C-5_358219_1950_63360_geo,Nushagak Bay C-4 and C-5,0,0,2,,2,,1) Cell name not same as file name (case-sensitive)
Nushagak Bay C-4 And C-5,358220,1948,63360,,,Nushagak Bay,AK_Nushagak Bay C-4 And C-5_358220_1948_63360_geo.tif,AK_Nushagak Bay C-4 And C-5_358220_1948_63360_geo,Nushagak Bay C-4 and C-5,1,0,2,,1,,1) Cell name not same as file name (case-sensitive)
Nushagak Bay D-1,358221,1952,63360,,,Nushagak Bay,AK_Nushagak Bay D-1_358221_1952_63360_geo.tif,AK_Nushagak Bay D-1_358221_1952_63360_geo,Nushagak Bay D-1,0,0,3,,3,,
Nushagak Bay D-1,358223,1952,63360,,,Nushagak Bay,AK_Nushagak Bay D-1_358223_1952_63360_geo.tif,AK_Nushagak Bay D-1_358223_1952_63360_geo,Nushagak Bay D-1,0,0,3,,2,,
Nushagak Bay D-1,464000,1952,63360,,,Nushagak Bay,AK_Nushagak Bay D-1_464000_1952_63360_geo.tif,AK_Nushagak Bay D-1_464000_1952_63360_geo,Nushagak Bay D-1,1,0,3,,1,,
Nushagak Bay D-2,358224,1952,63360,,,Nushagak Bay,AK_Nushagak Bay D-2_358224_1952_63360_geo.tif,AK_Nushagak Bay D-2_358224_1952_63360_geo,Nushagak Bay D-2,0,0,2,,2,,
Nushagak Bay D-2,358225,1952,63360,,,Nushagak Bay,AK_Nushagak Bay D-2_358225_1952_63360_geo.tif,AK_Nushagak Bay D-2_358225_1952_63360_geo,Nushagak Bay D-2,1,0,2,,1,,
Nushagak Bay D-3,358226,1952,63360,,,Nushagak Bay,AK_Nushagak Bay D-3_358226_1952_63360_geo.tif,AK_Nushagak Bay D-3_358226_1952_63360_geo,Nushagak Bay D-3,0,0,3,,3,,
Nushagak Bay D-3,358227,1948,63360,,,Nushagak Bay,AK_Nushagak Bay D-3_358227_1948_63360_geo.tif,AK_Nushagak Bay D-3_358227_1948_63360_geo,Nushagak Bay D-3,0,0,3,,2,,
Nushagak Bay D-3,358228,1948,63360,,,Nushagak Bay,AK_Nushagak Bay D-3_358228_1948_63360_geo.tif,AK_Nushagak Bay D-3_358228_1948_63360_geo,Nushagak Bay D-3,1,0,3,,1,,
Nushagak Bay D-4,358229,1952,63360,,,Nushagak Bay,AK_Nushagak Bay D-4_358229_1952_63360_geo.tif,AK_Nushagak Bay D-4_358229_1952_63360_geo,Nushagak Bay D-4,0,0,2,,2,,
Nushagak Bay D-4,358230,1948,63360,,,Nushagak Bay,AK_Nushagak Bay D-4_358230_1948_63360_geo.tif,AK_Nushagak Bay D-4_358230_1948_63360_geo,Nushagak Bay D-4,1,0,2,,1,,
Nushagak Bay D-5,358231,1950,63360,,,Nushagak Bay,AK_Nushagak Bay D-5_358231_1950_63360_geo.tif,AK_Nushagak Bay D-5_358231_1950_63360_geo,Nushagak Bay D-5,0,0,2,,2,,
Nushagak Bay D-5,358232,1950,63360,,,Nushagak Bay,AK_Nushagak Bay D-5_358232_1950_63360_geo.tif,AK_Nushagak Bay D-5_358232_1950_63360_geo,Nushagak Bay D-5,1,0,2,,1,,
Nushagak Bay D-6,358233,1950,63360,,,Nushagak Bay,AK_Nushagak Bay D-6_358233_1950_63360_geo.tif,AK_Nushagak Bay D-6_358233_1950_63360_geo,Nushagak Bay D-6,0,0,3,,3,,
Nushagak Bay D-6,358234,1950,63360,,,Nushagak Bay,AK_Nushagak Bay D-6_358234_1950_63360_geo.tif,AK_Nushagak Bay D-6_358234_1950_63360_geo,Nushagak Bay D-6,0,0,3,,2,,
Nushagak Bay D-6,358235,1950,63360,,,Nushagak Bay,AK_Nushagak Bay D-6_358235_1950_63360_geo.tif,AK_Nushagak Bay D-6_358235_1950_63360_geo,Nushagak Bay D-6,1,0,3,,1,,
Ophir A-1,358236,1954,63360,,,Ophir,AK_Ophir A-1_358236_1954_63360_geo.tif,AK_Ophir A-1_358236_1954_63360_geo,Ophir A-1,0,0,2,,2,,
Ophir A-1,358237,1954,63360,,,Ophir,AK_Ophir A-1_358237_1954_63360_geo.tif,AK_Ophir A-1_358237_1954_63360_geo,Ophir A-1,1,0,2,,1,,
Ophir A-2,358238,1954,63360,,,Ophir,AK_Ophir A-2_358238_1954_63360_geo.tif,AK_Ophir A-2_358238_1954_63360_geo,Ophir A-2,0,0,3,,3,,
Ophir A-2,358239,1954,63360,,,Ophir,AK_Ophir A-2_358239_1954_63360_geo.tif,AK_Ophir A-2_358239_1954_63360_geo,Ophir A-2,0,0,3,,2,,
Ophir A-2,358240,1954,63360,,,Ophir,AK_Ophir A-2_358240_1954_63360_geo.tif,AK_Ophir A-2_358240_1954_63360_geo,Ophir A-2,1,0,3,,1,,
Ophir A-3,358241,1954,63360,,,Ophir,AK_Ophir A-3_358241_1954_63360_geo.tif,AK_Ophir A-3_358241_1954_63360_geo,Ophir A-3,0,0,2,,2,,
Ophir A-3,358242,1954,63360,,,Ophir,AK_Ophir A-3_358242_1954_63360_geo.tif,AK_Ophir A-3_358242_1954_63360_geo,Ophir A-3,1,0,2,,1,,
Ophir A-4,358243,1954,63360,,,Ophir,AK_Ophir A-4_358243_1954_63360_geo.tif,AK_Ophir A-4_358243_1954_63360_geo,Ophir A-4,0,0,2,,2,,
Ophir A-4,358244,1954,63360,,,Ophir,AK_Ophir A-4_358244_1954_63360_geo.tif,AK_Ophir A-4_358244_1954_63360_geo,Ophir A-4,1,0,2,,1,,
Ophir A-5,358245,1954,63360,,,Ophir,AK_Ophir A-5_358245_1954_63360_geo.tif,AK_Ophir A-5_358245_1954_63360_geo,Ophir A-5,0,0,2,,2,,
Ophir A-5,358246,1954,63360,,,Ophir,AK_Ophir A-5_358246_1954_63360_geo.tif,AK_Ophir A-5_358246_1954_63360_geo,Ophir A-5,1,0,2,,1,,
Ophir A-6,358247,1954,63360,,,Ophir,AK_Ophir A-6_358247_1954_63360_geo.tif,AK_Ophir A-6_358247_1954_63360_geo,Ophir A-6,0,0,2,,2,,
Ophir A-6,358248,1954,63360,,,Ophir,AK_Ophir A-6_358248_1954_63360_geo.tif,AK_Ophir A-6_358248_1954_63360_geo,Ophir A-6,1,0,2,,1,,
Ophir B-1,358249,1954,63360,,,Ophir,AK_Ophir B-1_358249_1954_63360_geo.tif,AK_Ophir B-1_358249_1954_63360_geo,Ophir B-1,0,0,2,,2,,
Ophir B-1,358250,1954,63360,,,Ophir,AK_Ophir B-1_358250_1954_63360_geo.tif,AK_Ophir B-1_358250_1954_63360_geo,Ophir B-1,1,0,2,,1,,
Ophir B-2,358251,1954,63360,,,Ophir,AK_Ophir B-2_358251_1954_63360_geo.tif,AK_Ophir B-2_358251_1954_63360_geo,Ophir B-2,0,0,2,,2,,
Ophir B-2,358252,1965,63360,,,Ophir,AK_Ophir B-2_358252_1965_63360_geo.tif,AK_Ophir B-2_358252_1965_63360_geo,Ophir B-2,1,0,2,,1,,
Ophir B-3,358253,1954,63360,,,Ophir,AK_Ophir B-3_358253_1954_63360_geo.tif,AK_Ophir B-3_358253_1954_63360_geo,Ophir B-3,0,0,3,,3,,
Ophir B-3,358254,1954,63360,,,Ophir,AK_Ophir B-3_358254_1954_63360_geo.tif,AK_Ophir B-3_358254_1954_63360_geo,Ophir B-3,0,0,3,,2,,
Ophir B-3,358255,1954,63360,,,Ophir,AK_Ophir B-3_358255_1954_63360_geo.tif,AK_Ophir B-3_358255_1954_63360_geo,Ophir B-3,1,0,3,,1,,
Ophir B-4,358256,1954,63360,,,Ophir,AK_Ophir B-4_358256_1954_63360_geo.tif,AK_Ophir B-4_358256_1954_63360_geo,Ophir B-4,0,0,2,,2,,
Ophir B-4,358257,1954,63360,,,Ophir,AK_Ophir B-4_358257_1954_63360_geo.tif,AK_Ophir B-4_358257_1954_63360_geo,Ophir B-4,1,0,2,,1,,
Ophir B-5,358258,1954,63360,,,Ophir,AK_Ophir B-5_358258_1954_63360_geo.tif,AK_Ophir B-5_358258_1954_63360_geo,Ophir B-5,0,0,2,,2,,
Ophir B-5,358259,1954,63360,,,Ophir,AK_Ophir B-5_358259_1954_63360_geo.tif,AK_Ophir B-5_358259_1954_63360_geo,Ophir B-5,1,0,2,,1,,
Ophir B-6,358260,1954,63360,,,Ophir,AK_Ophir B-6_358260_1954_63360_geo.tif,AK_Ophir B-6_358260_1954_63360_geo,Ophir B-6,1,0,1,,1,,
Ophir C-1,358261,1954,63360,,,Ophir,AK_Ophir C-1_358261_1954_63360_geo.tif,AK_Ophir C-1_358261_1954_63360_geo,Ophir C-1,0,0,2,,2,,
Ophir C-1,358262,1954,63360,,,Ophir,AK_Ophir C-1_358262_1954_63360_geo.tif,AK_Ophir C-1_358262_1954_63360_geo,Ophir C-1,1,0,2,,1,,
Ophir C-2,358263,1954,63360,,,Ophir,AK_Ophir C-2_358263_1954_63360_geo.tif,AK_Ophir C-2_358263_1954_63360_geo,Ophir C-2,0,0,3,,3,,
Ophir C-2,358264,1954,63360,,,Ophir,AK_Ophir C-2_358264_1954_63360_geo.tif,AK_Ophir C-2_358264_1954_63360_geo,Ophir C-2,0,0,3,,2,,
Ophir C-2,358265,1954,63360,,,Ophir,AK_Ophir C-2_358265_1954_63360_geo.tif,AK_Ophir C-2_358265_1954_63360_geo,Ophir C-2,1,0,3,,1,,
Ophir C-3,358266,1954,63360,,,Ophir,AK_Ophir C-3_358266_1954_63360_geo.tif,AK_Ophir C-3_358266_1954_63360_geo,Ophir C-3,1,0,1,,1,,
Ophir C-4,358267,1954,63360,,,Ophir,AK_Ophir C-4_358267_1954_63360_geo.tif,AK_Ophir C-4_358267_1954_63360_geo,Ophir C-4,0,0,2,,2,,
Ophir C-4,358268,1954,63360,,,Ophir,AK_Ophir C-4_358268_1954_63360_geo.tif,AK_Ophir C-4_358268_1954_63360_geo,Ophir C-4,1,0,2,,1,,
Ophir C-5,358269,1954,63360,,,Ophir,AK_Ophir C-5_358269_1954_63360_geo.tif,AK_Ophir C-5_358269_1954_63360_geo,Ophir C-5,0,0,2,,2,,
Ophir C-5,358270,1954,63360,,,Ophir,AK_Ophir C-5_358270_1954_63360_geo.tif,AK_Ophir C-5_358270_1954_63360_geo,Ophir C-5,1,0,2,,1,,
Ophir C-6,358271,1954,63360,,,Ophir,AK_Ophir C-6_358271_1954_63360_geo.tif,AK_Ophir C-6_358271_1954_63360_geo,Ophir C-6,0,0,2,,2,,
Ophir C-6,358272,1954,63360,,,Ophir,AK_Ophir C-6_358272_1954_63360_geo.tif,AK_Ophir C-6_358272_1954_63360_geo,Ophir C-6,1,0,2,,1,,
Ophir D-1,358273,1954,63360,,,Ophir,AK_Ophir D-1_358273_1954_63360_geo.tif,AK_Ophir D-1_358273_1954_63360_geo,Ophir D-1,0,0,2,,2,,
Ophir D-1,358274,1954,63360,,,Ophir,AK_Ophir D-1_358274_1954_63360_geo.tif,AK_Ophir D-1_358274_1954_63360_geo,Ophir D-1,1,0,2,,1,,
Ophir D-2,358275,1954,63360,,,Ophir,AK_Ophir D-2_358275_1954_63360_geo.tif,AK_Ophir D-2_358275_1954_63360_geo,Ophir D-2,1,0,1,,1,,
Ophir D-3,358276,1954,63360,,,Ophir,AK_Ophir D-3_358276_1954_63360_geo.tif,AK_Ophir D-3_358276_1954_63360_geo,Ophir D-3,0,0,2,,2,,
Ophir D-3,358277,1954,63360,,,Ophir,AK_Ophir D-3_358277_1954_63360_geo.tif,AK_Ophir D-3_358277_1954_63360_geo,Ophir D-3,1,0,2,,1,,
Ophir D-4,358278,1954,63360,,,Ophir,AK_Ophir D-4_358278_1954_63360_geo.tif,AK_Ophir D-4_358278_1954_63360_geo,Ophir D-4,1,0,1,,1,,
Ophir D-5,358279,1954,63360,,,Ophir,AK_Ophir D-5_358279_1954_63360_geo.tif,AK_Ophir D-5_358279_1954_63360_geo,Ophir D-5,0,0,2,,2,,
Ophir D-5,358280,1954,63360,,,Ophir,AK_Ophir D-5_358280_1954_63360_geo.tif,AK_Ophir D-5_358280_1954_63360_geo,Ophir D-5,1,0,2,,1,,
Ophir D-6,358281,1954,63360,,,Ophir,AK_Ophir D-6_358281_1954_63360_geo.tif,AK_Ophir D-6_358281_1954_63360_geo,Ophir D-6,1,0,1,,1,,
Petersburg A-1,358282,1995,63360,,,Petersburg,AK_Petersburg A-1_358282_1995_63360_geo.tif,AK_Petersburg A-1_358282_1995_63360_geo,Petersburg A-1,0,0,4,,4,,
Petersburg A-1,358283,1948,63360,,,Petersburg,AK_Petersburg A-1_358283_1948_63360_geo.tif,AK_Petersburg A-1_358283_1948_63360_geo,Petersburg A-1,0,0,4,,3,,
Petersburg A-1,358284,1951,63360,,,Petersburg,AK_Petersburg A-1_358284_1951_63360_geo.tif,AK_Petersburg A-1_358284_1951_63360_geo,Petersburg A-1,0,0,4,,2,,
Petersburg A-1,358285,1951,63360,,,Petersburg,AK_Petersburg A-1_358285_1951_63360_geo.tif,AK_Petersburg A-1_358285_1951_63360_geo,Petersburg A-1,1,0,4,,1,,
Petersburg A-2,358286,1948,63360,,,Petersburg,AK_Petersburg A-2_358286_1948_63360_geo.tif,AK_Petersburg A-2_358286_1948_63360_geo,Petersburg A-2,0,0,5,,5,,
Petersburg A-2,358287,1953,63360,,,Petersburg,AK_Petersburg A-2_358287_1953_63360_geo.tif,AK_Petersburg A-2_358287_1953_63360_geo,Petersburg A-2,0,0,5,,4,,
Petersburg A-2,358288,1953,63360,,,Petersburg,AK_Petersburg A-2_358288_1953_63360_geo.tif,AK_Petersburg A-2_358288_1953_63360_geo,Petersburg A-2,0,0,5,,3,,
Petersburg A-2,358289,1953,63360,,,Petersburg,AK_Petersburg A-2_358289_1953_63360_geo.tif,AK_Petersburg A-2_358289_1953_63360_geo,Petersburg A-2,0,0,5,,2,,
Petersburg A-2,464001,1995,63360,,,Petersburg,AK_Petersburg A-2_464001_1995_63360_geo.tif,AK_Petersburg A-2_464001_1995_63360_geo,Petersburg A-2,1,0,5,,1,,
Petersburg A-3,358290,1949,63360,,,Petersburg,AK_Petersburg A-3_358290_1949_63360_geo.tif,AK_Petersburg A-3_358290_1949_63360_geo,Petersburg A-3,0,0,6,,6,,
Petersburg A-3,358291,1994,63360,,,Petersburg,AK_Petersburg A-3_358291_1994_63360_geo.tif,AK_Petersburg A-3_358291_1994_63360_geo,Petersburg A-3,0,0,6,,5,,
Petersburg A-3,358292,1953,63360,,,Petersburg,AK_Petersburg A-3_358292_1953_63360_geo.tif,AK_Petersburg A-3_358292_1953_63360_geo,Petersburg A-3,0,0,6,,4,,
Petersburg A-3,358293,1949,63360,,,Petersburg,AK_Petersburg A-3_358293_1949_63360_geo.tif,AK_Petersburg A-3_358293_1949_63360_geo,Petersburg A-3,0,0,6,,3,,
Petersburg A-3,358294,1949,63360,,,Petersburg,AK_Petersburg A-3_358294_1949_63360_geo.tif,AK_Petersburg A-3_358294_1949_63360_geo,Petersburg A-3,0,0,6,,2,,
Petersburg A-3,464002,1953,63360,,,Petersburg,AK_Petersburg A-3_464002_1953_63360_geo.tif,AK_Petersburg A-3_464002_1953_63360_geo,Petersburg A-3,1,0,6,,1,,
Petersburg A-4,358295,1949,63360,,,Petersburg,AK_Petersburg A-4_358295_1949_63360_geo.tif,AK_Petersburg A-4_358295_1949_63360_geo,Petersburg A-4,0,0,6,,6,,
Petersburg A-4,358296,1994,63360,,,Petersburg,AK_Petersburg A-4_358296_1994_63360_geo.tif,AK_Petersburg A-4_358296_1994_63360_geo,Petersburg A-4,0,0,6,,5,,
Petersburg A-4,358297,1953,63360,,,Petersburg,AK_Petersburg A-4_358297_1953_63360_geo.tif,AK_Petersburg A-4_358297_1953_63360_geo,Petersburg A-4,0,0,6,,4,,
Petersburg A-4,358298,1949,63360,,,Petersburg,AK_Petersburg A-4_358298_1949_63360_geo.tif,AK_Petersburg A-4_358298_1949_63360_geo,Petersburg A-4,0,0,6,,3,,
Petersburg A-4,358299,1949,63360,,,Petersburg,AK_Petersburg A-4_358299_1949_63360_geo.tif,AK_Petersburg A-4_358299_1949_63360_geo,Petersburg A-4,0,0,6,,2,,
Petersburg A-4,464003,1953,63360,,,Petersburg,AK_Petersburg A-4_464003_1953_63360_geo.tif,AK_Petersburg A-4_464003_1953_63360_geo,Petersburg A-4,1,0,6,,1,,
Petersburg A-5,358300,1949,63360,,,Petersburg,AK_Petersburg A-5_358300_1949_63360_geo.tif,AK_Petersburg A-5_358300_1949_63360_geo,Petersburg A-5,0,0,7,,7,,
Petersburg A-5,358301,1949,63360,,,Petersburg,AK_Petersburg A-5_358301_1949_63360_geo.tif,AK_Petersburg A-5_358301_1949_63360_geo,Petersburg A-5,0,0,7,,6,,
Petersburg A-5,358302,1995,63360,,,Petersburg,AK_Petersburg A-5_358302_1995_63360_geo.tif,AK_Petersburg A-5_358302_1995_63360_geo,Petersburg A-5,0,0,7,,5,,
Petersburg A-5,358303,1953,63360,,,Petersburg,AK_Petersburg A-5_358303_1953_63360_geo.tif,AK_Petersburg A-5_358303_1953_63360_geo,Petersburg A-5,0,0,7,,4,,
Petersburg A-5,358304,1949,63360,,,Petersburg,AK_Petersburg A-5_358304_1949_63360_geo.tif,AK_Petersburg A-5_358304_1949_63360_geo,Petersburg A-5,0,0,7,,3,,
Petersburg A-5,358305,1949,63360,,,Petersburg,AK_Petersburg A-5_358305_1949_63360_geo.tif,AK_Petersburg A-5_358305_1949_63360_geo,Petersburg A-5,0,0,7,,2,,
Petersburg A-5,464004,1953,63360,,,Petersburg,AK_Petersburg A-5_464004_1953_63360_geo.tif,AK_Petersburg A-5_464004_1953_63360_geo,Petersburg A-5,1,0,7,,1,,
Petersburg A-6,358306,1951,63360,,,Petersburg,AK_Petersburg A-6_358306_1951_63360_geo.tif,AK_Petersburg A-6_358306_1951_63360_geo,Petersburg A-6,0,0,5,,5,,
Petersburg A-6,358307,1948,63360,,,Petersburg,AK_Petersburg A-6_358307_1948_63360_geo.tif,AK_Petersburg A-6_358307_1948_63360_geo,Petersburg A-6,0,0,5,,4,,
Petersburg A-6,358308,1951,63360,,,Petersburg,AK_Petersburg A-6_358308_1951_63360_geo.tif,AK_Petersburg A-6_358308_1951_63360_geo,Petersburg A-6,0,0,5,,3,,
Petersburg A-6,358309,1951,63360,,,Petersburg,AK_Petersburg A-6_358309_1951_63360_geo.tif,AK_Petersburg A-6_358309_1951_63360_geo,Petersburg A-6,0,0,5,,2,,
Petersburg A-6,358310,1951,63360,,,Petersburg,AK_Petersburg A-6_358310_1951_63360_geo.tif,AK_Petersburg A-6_358310_1951_63360_geo,Petersburg A-6,1,0,5,,1,,
Petersburg B-1,358311,1997,63360,,,Petersburg,AK_Petersburg B-1_358311_1997_63360_geo.tif,AK_Petersburg B-1_358311_1997_63360_geo,Petersburg B-1,0,0,4,,4,,
Petersburg B-1,358312,1948,63360,,,Petersburg,AK_Petersburg B-1_358312_1948_63360_geo.tif,AK_Petersburg B-1_358312_1948_63360_geo,Petersburg B-1,0,0,4,,3,,
Petersburg B-1,358313,1955,63360,,,Petersburg,AK_Petersburg B-1_358313_1955_63360_geo.tif,AK_Petersburg B-1_358313_1955_63360_geo,Petersburg B-1,0,0,4,,2,,
Petersburg B-1,358314,1955,63360,,,Petersburg,AK_Petersburg B-1_358314_1955_63360_geo.tif,AK_Petersburg B-1_358314_1955_63360_geo,Petersburg B-1,1,0,4,,1,,
Petersburg B-2,358315,1995,63360,,,Petersburg,AK_Petersburg B-2_358315_1995_63360_geo.tif,AK_Petersburg B-2_358315_1995_63360_geo,Petersburg B-2,0,0,5,,5,,
Petersburg B-2,358316,1948,63360,,,Petersburg,AK_Petersburg B-2_358316_1948_63360_geo.tif,AK_Petersburg B-2_358316_1948_63360_geo,Petersburg B-2,0,0,5,,4,,
Petersburg B-2,358317,1953,63360,,,Petersburg,AK_Petersburg B-2_358317_1953_63360_geo.tif,AK_Petersburg B-2_358317_1953_63360_geo,Petersburg B-2,0,0,5,,3,,
